INSEE,Latitude,Longitude
02726,49.7333,3.11667
02727,49.75,3.66667
02728,49.9167,3.9
02729,49.3167,3.13333
02730,49.4167,3.6
02731,49.8667,3.75
02732,49.7333,3.45
02733,49.55,3.46667
02734,49.3167,3.03333
02735,49.2833,3.55
02736,49.4333,3.23333
02737,49.7333,3.91667
02738,49.65,3.3
02739,49.45,3.36667
02740,49.8167,3.95
02741,49.8167,3.46667
02742,49.75,3.8
02743,49.6495,4.07695
02744,49.0833,3.26667
02745,49.6833,3.73333
02746,49.6833,3.35
02747,49.8667,3.1
02748,49.077,3.60695
02749,49.1931,3.16973
02750,49.5167,3.23333
02751,49.4667,3.61667
02752,49.75,3.15
02753,49.95,3.6
02754,49.6667,3.16667
02755,49.5,3.55
02756,49.7833,3.31667
02757,49.9333,3.58333
02758,49.4167,3.51667
02759,49.8667,3.78333
02760,50.0167,3.56667
02761,49.4167,3.98333
02762,49.4667,3.15
02763,49.35,3.48333
02764,49.4167,3.73333
02765,49.5333,3.55
02766,49.4667,3.48333
02767,49.4137,3.28056
02768,49.4833,3.4
02769,50.0167,3.51667
02770,49.3667,3.3
02771,49.35,3.63333
02772,49.8167,3.15
02773,49.35,3.6
02774,49.9167,3.13333
02775,49.7167,3.35
02776,50.0167,3.21667
02777,48.8667,3.45
02778,49.4333,3.66667
02779,49.9667,3.63333
02780,49.3667,3.38333
02781,49.0667,3.41667
02782,49.9333,3.16667
02783,49.9333,3.58333
02784,49.9667,3.55
02785,49.8667,3.15
02786,49.5333,3.31667
02787,49.65,3.66667
02788,49.65,3.43333
02789,49.8333,3.9
02790,49.6667,3.78333
02791,49.5333,3.73333
02792,49.0833,3.21667
02793,49.4667,3.23333
02794,49.1833,3.7
02795,49.4,3.11667
02796,49.1833,3.28333
02797,49.3833,3.61667
02798,48.9,3.4
02799,49.2833,3.28333
02800,48.9667,3.45
02801,49.7333,3.98333
02802,49.6612,3.99334
02803,49.4278,3.84973
02804,49.3,3.33333
02805,49.3833,3.35
02806,49.1833,3.46667
02807,49.65,3.2
02808,49.95,3.18333
02809,49.15,3.7
02810,49.25,3.08333
02811,49.3833,3.66667
02812,49.2667,3.26667
02813,49.7833,3.5
02814,49.9,3.68333
02815,49.7833,3.1
02816,49.1833,3.53333
02817,49.3,3.63333
02818,48.9931,3.26723
02819,49.7167,4.05
02820,49.6333,3.25
02821,49.6167,3.56667
02822,49.3,3.1
02823,49.7833,3.8
02824,49.5167,3.65
02826,49.8333,3.83333
02827,49.7167,3.71667
02828,49.4167,3.41667
02829,49.4333,3.38333
02830,50.0167,3.6
02831,49.9,4.2
02832,49.8833,3.73333
02833,49.9333,4
02834,49.5333,3.43333
03001,46.1,3.43333
03002,46.6,3.15
03003,46.7167,2.7
03004,46.25,3.75
03005,46.3833,2.41667
03006,46.1562,3.7275
03007,46.2333,2.68333
03008,46.0667,3.56667
03009,46.6833,3.16667
03010,46.45,2.56667
03011,46.6833,3.3
03012,46.55,3.13333
03013,46.5833,3.3
03014,46.3333,3.98333
03015,46.65,3.2
03016,46.2167,3.25
03017,46.2833,3.73333
03018,46.25,3.26667
03019,46.6,3.66667
03020,46.2833,2.88333
03021,46.1333,3.15
03022,46.2,3.08333
03023,46.1167,3.4
03024,46.3167,3.7
03025,46.4333,3.36667
03026,46.4667,3.26667
03027,46.3333,2.85
03028,46.2167,3.56667
03029,46.2333,3.43333
03030,46.0667,3.26667
03031,46.4,2.73333
03032,46.2833,2.98333
03033,46.1789,3.51861
03034,46.3167,3.48333
03035,46.3,3.88333
03036,46.5833,3.05
03037,46.6667,2.65
03038,46.3333,3.21667
03039,46.45,3.25
03040,46.5167,3.31667
03041,46.5667,2.71667
03042,46.1833,3.65833
03043,46.1833,3.28333
03044,46.0833,3.36667
03045,46.0667,3.51667
03046,46.4667,2.96667
03047,46.2287,2.78472
03048,46.6167,2.83333
03049,46.3,3.21667
03050,46.0217,3.75278
03051,46.4167,2.41667
03052,46.3333,2.7
03053,46.2333,3.15
03054,46.4833,3.51667
03055,46.4167,2.5
03056,46.1,3.58333
03057,46.6667,3.53333
03058,46.3878,2.92667
03059,46.2667,3.21667
03060,46.1667,3.4
03061,46.0833,3.25
03062,46.185,3.16139
03063,46.45,3.98333
03064,46.7667,3.03333
03065,46.4,3.31667
03066,46.1167,3.68333
03067,46.3833,3.65
03068,46.1931,3.73389
03069,46.4667,3.13333
03070,46.4167,2.95
03071,46.35,3.6
03072,46.4833,2.53333
03073,46.4833,3.31667
03074,46.6167,3.55
03075,46.2167,3.11667
03076,46.6167,3.46667
03077,46.25,3.05
03078,46.1333,3
03079,46.3167,3.56667
03080,46.1,3.3
03081,46.2667,2.8
03082,46.2833,2.75
03083,46.3667,3.3
03084,46.4667,2.83333
03085,46.55,3.25
03086,46.4833,3.86667
03087,46.6667,2.91667
03088,46.4667,2.43333
03089,46.2167,3.03333
03090,46.65,3.11667
03091,46.2667,3.41667
03092,46.45,3.16667
03093,46.1833,3.43333
03094,46.1667,3.43333
03095,46.1333,3.46667
03096,46.2453,3.14667
03097,46.3667,2.78333
03098,46.35,2.61667
03099,46.3833,3.03333
03100,46.5333,3.75
03101,46.35,2.53333
03102,46.5167,3.68333
03103,46.35,3.8
03104,46.3333,2.8
03105,46.2333,3.71667
03106,46.25,2.7
03107,46.1167,3.08333
03108,46.1833,2.93333
03109,46.1333,3.26667
03110,46.1333,3.31667
03111,46.4167,2.61667
03112,46.2167,3.21667
03113,46.0167,3.63333
03114,46.4,3.33333
03115,46.2833,3.16667
03116,46.2333,3.2
03117,46.6333,3.03333
03118,46.1,3.2
03119,46.7333,3.61667
03120,46.6333,3.65
03121,46.6364,3.40861
03122,46.5,3.06667
03123,46.45,2.65
03124,46.4167,3.43333
03125,45.9833,3.65
03126,46.0833,3.45
03127,46.5167,2.71667
03128,46.3667,2.48333
03129,46.2833,2.83333
03130,46.6833,2.8
03131,46.15,3.61667
03132,46.3798,3.59195
03133,46.1667,3.2
03134,46.35,3.16667
03135,46.15,3
03136,46.3,2.43333
03137,46.2667,3.46667
03138,46.25,3.63333
03139,45.9833,3.75
03140,46.3167,2.6
03141,45.9667,3.7
03142,46.3,3.8
03143,46.6562,2.58556
03144,46.3833,3.76667
03145,46.2833,2.56667
03146,46.6833,3.05
03147,46.2833,3.76667
03148,46.2833,3.35
03149,46.3167,3.25
03150,46.5333,2.85
03151,46.3,2.86667
03152,46.2167,2.98333
03153,46.4667,2.71667
03154,46.3667,3.95
03155,46.7167,2.93333
03156,46.6,3.48333
03157,46.2167,3.5
03158,46.4833,2.65
03159,46.3,2.78333
03160,46.2333,3.5
03161,46.1667,2.63333
03162,46.5833,3.2
03163,46.0167,3.5
03164,46.1667,3.23333
03165,46.0667,3.66667
03166,46.1333,3.18333
03167,46.2333,2.53333
03168,46.6,2.61667
03169,46.4,3.23333
03170,46.5,3.08333
03171,46.45,3.51667
03172,46.4333,2.35
03173,46.4667,3.93333
03174,46.1,3.56667
03175,46.25,3.11667
03176,46.3833,3.3
03177,46.4333,3.81667
03178,46.2667,3.8
03179,46.3,3.5
03180,46.5333,3.48333
03181,46.35,3.73333
03182,46.1167,3.25
03183,46.4,3.05
03184,46.6167,3.25
03185,46.3333,2.6
03186,46.3167,2.95
03187,46.3333,3.45
03188,46.3,3.23333
03189,46.3167,2.81667
03190,46.5667,3.33333
03191,46.4,2.91667
03192,46.1667,2.98333
03193,46.5,2.6
03194,46.1833,3.1
03195,46.2833,2.66667
03196,46.35,3.88333
03197,46.45,3.41667
03198,46.75,2.98333
03200,46.55,3.28333
03201,46.1,3.63333
03202,46.4833,3.11667
03203,46.65,3.61667
03204,46.2903,3.365
03205,46.25,3.55
03206,46.2,2.56667
03207,46.5,3.81667
03208,46.4125,3.89417
03209,46.0833,3.21667
03210,46.7167,3
03211,46.3167,2.53333
03212,46.3333,2.51667
03213,46.4667,2.61667
03214,46.4333,3.03333
03215,46.3,3.45
03216,46.2,2.7
03217,46.3575,2.6975
03218,46.5167,3.01667
03219,46.3167,2.91667
03220,46.15,3.13333
03221,46.66,2.69334
03222,46.55,2.73333
03223,46.1667,3.57556
03224,46.062,3.70445
03225,46.5,2.43333
03226,46.3833,3.85
03227,46.2253,3.34389
03228,46.4833,2.35
03229,46.6667,3.41667
03230,46.1833,3.53333
03231,46.1333,2.63333
03232,46.2333,3.48333
03233,46.2667,2.6
03234,46.3667,3.4
03235,46.25,3.51667
03236,46.2,3.43333
03237,46.1833,3.21667
03238,46.4945,3.02
03239,46.4,3.93333
03240,46.4,3.68333
03241,46.6833,3.11667
03242,46.35,3.38333
03243,46.3333,3.01667
03244,46.15,2.58333
03245,46.6667,3.65
03246,46.3333,2.46667
03247,46.5833,3.15
03248,46.0667,3.78333
03249,46.4333,2.3
03250,46.2,3.78333
03251,46.6167,2.96667
03252,46.1667,3.3
03253,46.4667,3.65
03254,46.3,3.28333
03255,46.0667,3.16667
03256,46.35,2.91667
03257,46.2333,3.65
03258,46.1833,3.4
03259,46.3833,2.33333
03260,46.4167,3.01667
03261,46.2333,2.55
03262,46.395,2.60806
03263,46.4,3.51667
03264,46.0667,3.46667
03265,46.4667,3.75
03266,46.2667,3.46667
03267,46.3333,3.26667
03268,46.1333,3.21667
03269,46.45,2.81667
03270,46.35,2.96667
03271,46.1,3.36667
03272,46.2833,3.6
03273,46.2,3.46667
03274,46.3667,3.66667
03275,46.5333,3.18333
03276,46.15,3.05
03277,46.3,3.05
03278,46.2,3.13333
03279,46.2595,2.51195
03280,46.2,2.61667
03281,46.35,3.13333
03282,46.5833,2.86667
03283,46.5167,3.58333
03284,46.4,3.56667
03285,46.45,2.86667
03286,46.5167,3.36667
03287,46.4,3.16667
03288,46.35,2.33333
03289,46.3667,3.53333
03290,46.6333,3.3
03291,46.3333,3.6
03292,46.4167,3.06667
03293,46.6333,2.6
03294,46.2167,3.18333
03295,46.1833,3.06667
03296,46.7167,2.81667
03297,46.5333,2.6
03298,46.3167,3.4
03299,46.3167,3.63333
03300,46.45,3.63333
03301,46.425,2.6
03302,46.1667,3.06667
03303,46.4667,2.76667
03304,46.15,3.35
03305,46.4,2.66667
03306,46.1087,3.46278
03307,46.3333,3.25
03308,46.2833,2.98333
03309,46.75,3.05
03310,46.1167,3.41667
03311,46.1333,3.1
03312,46.5,2.88333
03313,46.5667,2.8
03314,46.2667,2.63333
03315,46.4,2.86667
03316,46.65,3.25
03317,46.45,2.38333
03318,46.6167,2.66667
03319,46.3167,3.06667
03320,46.55,2.95
03321,46.5667,3.35
04001,44.0667,6.13333
04004,43.7833,6.01667
04005,43.9667,6.6
04006,44.2333,6.63333
04007,43.9333,6.56667
04008,43.9667,6.66667
04009,44.1167,6.33333
04012,43.9333,5.68333
04013,44.1333,5.96667
04016,44.2333,6.13333
04017,44.3,6.3
04018,44.0333,5.63333
04019,44.3833,6.65
04020,44.2667,6.26667
04021,44.1,6.11667
04022,43.95,6.36667
04023,44.3333,6.16667
04024,44.2,6.36667
04025,44.15,6.6
04026,44.4167,6.18333
04027,44.1833,5.9
04028,43.9833,6.23333
04030,43.8667,6.36667
04031,43.9167,6.11667
04032,43.9833,6.68333
04033,44.45,6.3
04034,43.9167,5.88333
04035,43.9,6.03333
04036,44.15,6.3
04037,44.3667,6.05
04039,43.85,6.51667
04040,44.1833,6.13333
04041,43.9333,5.98333
04042,43.9833,6.76667
04043,43.9142,6.80778
04045,43.85,5.58333
04046,44.0381,6.15028
04047,44.1,6.16667
04049,44.0942,6.00917
04050,44.2667,6.01667
04051,44.15,5.71667
04053,44.1,5.95
04054,44.0167,6.21667
04055,43.9833,6.35
04057,44.3167,6.06667
04058,44.3667,5.95
04059,44.0333,6.41667
04061,44.1833,6.63333
04062,44.4581,6.74584
04063,43.7667,5.75
04065,44.0667,5.83333
04066,44.4333,6.03333
04067,44.1833,5.66667
04068,43.9,5.78333
04069,43.8667,6.58333
04070,44.0933,6.23639
04072,44.1333,6.35
04073,44.3667,6.7
04074,44.05,6.26667
04075,44.2,5.98333
04076,43.95,6.81667
04077,43.9333,6.03333
04079,44.0833,6.03333
04081,43.7333,5.98333
04084,43.9333,6.16667
04085,44.4,6.1
04086,44.4,6.68333
04087,44.0167,5.8
04088,43.9667,5.78333
04090,44,6.63333
04091,44,5.91667
04092,43.8333,6.55
04093,44.4167,6.15
04094,43.75,5.88333
04095,44.0833,5.7
04096,44.4167,6.73333
04097,44.1667,6.35
04099,44.05,6.43333
04100,44.45,6.85
04101,44.05,5.71667
04102,44.4333,6.43333
04104,43.9833,5.73333
04106,43.9667,5.88333
04107,43.9167,6.3
04108,44.05,6.03333
04109,44.0662,5.89778
04110,44.05,6.13333
04111,43.9333,5.76667
04112,43.8333,5.78333
04113,44.1333,6.28333
04115,44.0333,6.63333
04116,44.0333,5.98333
04118,44.35,5.98333
04120,44.4833,6.8
04121,43.9833,6.2
04122,44.0667,6.08333
04123,44.2667,5.83333
04124,43.7792,6.09556
04126,44.4,6.33333
04127,44.0667,5.96667
04128,43.8333,5.7
04129,43.85,5.63333
04130,44.047,5.84445
04132,44.0123,5.60917
04133,43.95,6.46667
04134,44.35,6.03333
04135,43.85,6.21667
04136,43.9795,6.52056
04137,44.2833,6.01667
04138,43.9333,5.83333
04139,44.1667,5.83333
04140,44.1667,5.6
04141,44.0333,5.73333
04142,43.9333,5.6
04143,43.9167,5.91667
04144,43.78,6.34167
04145,44.1333,5.95
04148,43.8167,6.63333
04149,44.0333,5.93333
04150,44.45,6.11667
04151,43.95,5.83333
04152,43.8167,5.75
04154,44.5,6.36667
04155,44.22,6.44334
04156,43.9667,6.01667
04157,43.8667,6.13333
04158,43.7,6.03333
04159,44.0833,5.65
04160,43.8833,5.66667
04161,44.4014,6.51167
04162,43.9667,5.66667
04163,44.0833,5.55
04164,44.0333,5.81667
04166,43.8167,6.1
04167,44.1703,6.21751
04169,44.0833,5.65
04170,43.915,6.89056
04171,43.8,6.4
04172,43.8333,6.13333
04173,43.9667,6.5
04174,43.9667,6.73333
04175,43.9167,5.61667
04176,43.7589,6.15139
04177,44.18,6.15778
04178,44.05,5.78333
04179,44.25,6.05
04180,43.9667,6.41667
04181,43.95,6.11667
04182,43.9167,6.1
04183,43.9167,6.53333
04184,43.9,6.2
04186,43.7167,6.06667
04187,43.9833,6.4
04188,43.9,5.8
04189,43.7667,5.95
04190,43.8833,5.75
04191,44.3856,6.25667
04192,43.9167,5.71667
04193,44.515,6.75167
04194,43.912,6.92445
04195,44.3923,6.62778
04197,43.7833,5.76667
04198,44.45,6.38333
04199,44.1667,5.73333
04200,44.1667,5.98333
04201,44.0833,5.68333
04202,44.0167,6.78333
04203,44.3667,6.3
04204,43.9167,6.4
04205,44.35,6.35
04206,44,5.83333
04207,44.3167,5.95
04208,43.9833,5.56667
04209,44.2,5.93333
04210,43.85,6.65
04211,44.15,6.01667
04214,44.0667,6.38333
04216,44.3167,5.91667
04217,44.15,6.15
04218,44.0833,6.5
04219,44.1,6.55
04220,44.4,6.56667
04222,44.4,6.16667
04224,43.9,6.7
04226,44.3612,6.62612
04227,43.9333,5.63333
04228,44.2667,6.08333
04229,44.15,5.88333
04230,43.8333,5.98333
04231,44.2667,5.96667
04233,44.2833,5.95
04234,44.45,6.1
04235,44.2667,6.33333
04236,43.9167,6.58333
04237,44.2833,6.4
04240,44.1667,6.6
04241,43.8667,5.7
04242,43.9,5.86667
04244,44.1167,6.01667
04245,43.8833,5.85
05001,44.7833,6.93333
05002,44.7,5.88333
05003,44.7833,6.86667
05004,44.6333,6.2
05005,44.2667,5.8
05006,44.7833,6.55
05007,44.7667,6.73333
05008,44.4925,5.72778
05009,44.8,5.98333
05010,44.5167,5.75
05011,44.5333,6.18333
05012,44.5333,6.5
05013,44.4333,5.91667
05014,44.2667,5.73333
05016,44.45,5.75
05017,44.5667,6.2
05018,44.55,6.16667
05019,44.5667,5.63333
05020,44.6975,6.08612
05021,44.4167,5.75
05022,44.4333,6.2
05023,44.9,6.65
05024,44.4667,5.51667
05025,44.65,6.13333
05026,44.6667,6.775
05027,44.8667,6.71667
05028,44.4833,5.78333
05029,44.65,6.18333
05031,44.7228,6.57139
05032,44.7333,6.23333
05033,44.35,5.65
05034,44.2833,5.81667
05035,44.5167,5.86667
05036,44.6167,6.51667
05037,44.4839,6.05112
05038,44.7667,6.8
05039,44.75,6.01667
05040,44.55,6.28333
05042,44.6333,5.85
05043,44.75,6.03333
05044,44.55,6.6
05045,44.5337,6.47112
05046,44.5667,6.5
05047,44.2,5.7
05048,44.4167,5.61667
05049,44.4537,5.90306
05050,44.4667,6.21667
05051,44.3153,5.62806
05052,44.6759,6.63389
05053,44.35,5.78333
05054,44.6667,6.06667
05055,44.5667,5.73333
05056,44.65,6.13333
05057,44.45,6.01667
05058,44.7542,6.53723
05059,44.5333,6.01667
05060,44.5333,5.86667
05061,44.5667,6.08333
05062,44.75,5.98333
05063,45.0469,6.30667
05064,44.817,6.19473
05065,44.6667,6.65
05066,44.5639,5.62778
05067,44.7167,6.1
05068,44.5,6.11667
05069,44.3333,5.75
05070,44.3158,5.82222
05071,44.4333,5.96667
05072,44.6333,6.08333
05073,44.35,5.83333
05074,44.4667,6.06667
05075,44.5333,5.96667
05076,44.3833,5.73333
05077,44.7333,6.85
05078,44.3833,5.93333
05079,44.9833,6.51667
05080,44.5833,5.68333
05081,44.4167,5.68333
05082,44.6667,6.61667
05084,44.55,6.23333
05085,44.9333,6.71667
05086,44.3667,5.6
05087,44.5833,5.88333
05088,44.45,5.55
05089,44.3833,5.75
05090,44.7333,6.06667
05091,44.4,5.5
05092,44.5,6.03333
05093,45.0196,6.6044
05094,44.3153,5.74862
05095,44.7,6.01667
05096,44.6833,6.33333
05097,44.3167,5.68333
05098,44.5167,6.55
05099,44.5,5.8
05100,44.5167,6.01667
05101,44.8692,6.48667
05102,44.4667,5.65
05103,44.2833,5.88333
05104,44.7,6.05
05106,44.55,6.33333
05107,44.8833,6.6
05108,44.5667,6.41667
05109,44.9,6.61667
05110,44.8333,6.48333
05111,44.55,6.43333
05112,44.6,6
05113,44.55,6.13333
05114,44.6,6.36667
05115,44.4667,6.16667
05116,44.6667,6.6
05117,44.4167,5.55
05118,44.2333,5.86667
05119,44.65,6.63333
05120,44.7667,6.95
05121,44.4667,6.18333
05122,44.75,6.58333
05123,44.5667,5.95
05124,44.6,6.15
05126,44.3833,5.46667
05127,44.4664,6.23417
05128,44.5833,6.53333
05129,44.3833,5.51667
05130,44.5667,6.36667
05131,44.5,5.85
05132,44.682,6.0764
05133,44.9167,6.6
05134,44.6489,6.57834
05135,44.2848,5.66917
05136,44.7,6.6
05138,44.7348,5.89723
05139,44.7,5.93333
05140,44.5,6.16667
05141,44.7333,6.03333
05142,44.7814,6.02917
05143,44.3833,5.76667
05144,44.7667,6.05
05145,44.6667,6.21667
05146,44.6167,5.7
05147,44.6667,6.13333
05148,44.65,6.11667
05149,44.65,6.2
05150,44.4667,5.475
05151,44.8403,6.58528
05152,44.8,6.08333
05153,44.6667,6.16667
05154,44.5167,5.7
05155,44.25,5.76667
05156,44.5333,6.51667
05157,44.7,6.86667
05158,44.4833,5.83333
05159,44.35,5.76667
05160,44.25,5.7
05161,44.9448,6.57084
05162,44.4167,6.01667
05163,44.4784,6.31389
05164,44.5259,6.40501
05165,44.4167,5.78333
05166,44.4287,5.715
05167,44.45,5.7
05168,44.4833,5.96667
05169,44.3667,5.56667
05170,44.4667,6.05
05171,44.4667,6.2
05172,44.35,5.7
05173,44.3167,5.88333
05174,44.95,6.68333
05175,44.85,6.48333
05176,44.4833,6.13333
05177,44.6167,6.68333
05178,44.3667,5.9
05179,44.5333,5.81667
05180,44.8167,6.53333
05181,45.0423,6.33711
05182,44.8333,6.13333
05183,44.8667,6.63333
05184,44.4333,5.93333
06001,43.85,6.91667
06002,43.9,6.81667
06003,43.7667,6.78333
06004,43.5833,7.11667
06005,43.9167,7.01667
06006,43.7833,7.25
06007,43.6,6.91667
06008,43.9833,6.91667
06009,43.9833,7.13333
06010,43.7014,6.98889
06011,43.7,7.33333
06012,43.75,7.43333
06013,44,7.31667
06014,43.8333,7.3
06015,43.8303,7.3289
06016,44.1,6.98333
06017,43.8,7.1
06018,43.6333,7.1
06019,43.8,7.36667
06020,43.9833,7.33333
06021,43.8667,7.2
06022,43.8333,7.11667
06023,43.9333,7.5
06024,43.8667,6.76667
06025,43.8167,7.16667
06026,43.6667,6.86667
06027,43.6667,7.15
06028,43.7667,6.73333
06029,43.55,7.01667
06030,43.5667,7.01667
06031,43.7667,7.31667
06032,43.7167,7.4
06033,43.8,7.18333
06034,43.8,7.23333
06035,43.8,7.5
06036,43.8333,7.46667
06037,43.7414,6.90001
06038,43.675,6.97501
06039,43.8084,7.2964
06040,44.1333,6.83333
06041,43.7833,6.95
06042,44,7.15
06043,43.8667,7.3
06044,43.6833,7.1
06045,43.8833,6.86667
06046,43.7667,7.21667
06047,43.85,7.05
06048,43.8167,7.31667
06049,43.75,7.01667
06050,43.8,7.03333
06051,43.9833,6.86667
06052,43.8833,7.01667
06053,44.0167,6.81667
06054,43.75,7.31667
06055,43.9,7.26667
06056,44.1833,6.75
06057,43.8333,7.35
06058,43.7333,6.78333
06059,43.7167,7.36667
06060,43.75,7.28333
06061,43.85,7.1
06062,44,7.55
06063,43.8667,6.8
06064,43.7667,7.18333
06065,43.7167,7.15
06066,43.85,7.16667
06067,43.7833,7.45
06068,43.7167,6.98333
06069,43.6667,6.91667
06070,43.8,6.95
06071,44.0833,6.85
06072,44.0333,7.1
06073,44.1833,7.05
06074,43.9667,7.31667
06075,43.8667,7.21667
06076,44,7.01667
06077,43.8833,7.36667
06078,43.9167,7.13333
06079,43.55,6.93333
06080,44.0333,7.13333
06081,43.85,6.86667
06082,43.9333,7.13333
06083,43.7833,7.5
06084,43.6167,6.96667
06085,43.6,7
06086,43.95,7.41667
06087,43.8833,6.85
06088,43.7,7.25
06089,43.6667,6.98333
06090,43.6,6.93333
06091,43.8,7.4
06092,43.7833,7.38333
06093,43.9333,6.95
06094,44.1167,6.9
06095,43.6333,6.88333
06096,44.0333,7.03333
06097,43.8667,7.08333
06098,43.9667,6.91667
06099,43.95,6.9
06100,43.8833,7.15
06101,44,6.98333
06102,44.0667,7.13333
06103,44.0167,7.3
06104,43.7667,7.46667
06105,43.6656,7.05084
06106,43.8667,7
06107,43.8667,7
06108,43.6,6.95
06109,43.8333,7.2
06110,44.0833,7.05
06111,44.0833,7.08333
06112,43.6833,7.01667
06113,43.8,7.46667
06114,43.7333,7.28333
06115,43.9167,6.98333
06116,43.8484,6.72639
06117,43.8333,7.23333
06118,43.65,6.8
06119,44.2833,6.86667
06120,44.2583,6.925
06121,43.6833,7.33333
06122,43.75,7.15
06123,43.6667,7.18333
06124,44,6.83333
06125,44.1333,6.76667
06126,43.8167,7.2
06127,44.0667,7.25
06128,43.7,7.11667
06129,44.0833,7.1
06130,43.7,6.85
06131,43.8834,6.90723
06132,43.9833,7.55
06133,44.0833,6.83333
06134,43.7667,6.7
06135,43.8667,6.95
06136,43.8833,7.45
06137,43.65,6.86667
06138,43.5,6.93333
06139,43.9833,7.03333
06140,43.65,6.85
06141,43.9,7.11667
06142,43.8475,7.36501
06143,43.95,7
06144,43.95,7.18333
06145,43.8823,7.14278
06146,43.95,7.15
06147,43.7833,7.26667
06148,43.7167,7.05
06149,43.75,7.31667
06150,43.75,7.4
06151,43.9167,7.25
06152,43.6333,7
06153,44.0712,7.1714
06154,43.7833,6.71667
06155,43.5833,7.05
06156,44.05,7.25
06157,43.7167,7.11667
06158,43.9333,7.1
06159,43.7,7.31667
06160,44.12,6.79528
06161,43.65,7.11667
06162,44.0667,7.61667
06163,44.0833,7.6
07001,44.9,4.38333
07002,44.5981,4.34195
07003,44.7167,4.33333
07004,44.7667,4.51667
07005,44.555,4.59806
07006,44.8214,4.42806
07007,44.95,4.73333
07008,44.7167,4.61667
07009,45.2333,4.78333
07010,45.2333,4.66667
07011,44.7184,4.35778
07012,44.9167,4.33333
07013,45.1833,4.73333
07014,45.0333,4.65
07015,45.1333,4.8
07016,44.6833,4.35
07017,44.4167,4.16667
07018,44.6833,4.05
07019,44.6167,4.38333
07020,44.5833,4.61667
07022,44.7167,4.76667
07023,44.5,4.36667
07024,44.3667,4.15
07025,44.6667,4.16667
07026,44.85,4.11667
07027,44.8333,4.8
07028,44.3609,4.23361
07029,44.5378,4.16695
07030,44.9,4.53333
07031,44.3748,4.20028
07032,44.6333,4.58333
07033,44.35,4.31667
07034,44.3667,4.53333
07035,44.9167,4.7
07036,45.2833,4.76667
07037,44.9,4.25
07038,44.6167,4.01667
07039,45.055,4.65084
07040,45.0362,4.68195
07041,45.2667,4.66667
07042,44.3667,4.65
07044,45.3333,4.68333
07045,44.7333,4.25
07047,44.6833,3.91667
07048,44.9,4.6
07049,44.837,4.30584
07050,44.4167,4.1
07051,45.2731,4.80056
07052,44.96,4.73361
07053,44.4,4.26667
07054,44.95,4.31667
07055,44.8667,4.83333
07056,45.3333,4.75
07058,44.55,4.3
07059,45,4.85
07060,44.9167,4.65
07061,44.4833,4.36667
07062,44.6,4.31667
07063,45.1167,4.75
07064,44.9,4.41667
07065,44.6833,4.3
07066,44.7,4.65
07067,45.2667,4.75
07068,45,4.7
07069,45.0667,4.68333
07070,44.9667,4.85
07071,44.8,3.96667
07072,44.7667,4.61667
07073,45.0167,4.65
07074,44.75,4.56667
07075,44.8,4.13333
07076,44.65,4.76667
07077,44.6333,4.51667
07078,45.25,4.71667
07079,45,4.51667
07080,45.0667,4.38333
07081,44.55,4.1
07082,44.85,4.35
07083,44.8167,4.65
07084,45.1667,4.76667
07085,45.0167,4.6
07086,45.1,4.71667
07087,44.65,4.3
07088,44.475,4.13333
07089,45.3167,4.72834
07090,44.75,4.68333
07091,44.5667,4.33333
07092,44.6833,4.55
07093,44.7167,4.4
07094,44.8598,4.72889
07095,44.9864,4.68806
07096,44.85,4.55
07097,45.0167,4.83333
07098,44.7312,4.44834
07099,44.45,4.53333
07100,44.4333,4.08333
07101,44.4,4.3
07102,44.9345,4.87473
07103,44.9833,4.35
07104,44.7833,4.46667
07105,44.75,4
07106,44.8333,4.03333
07107,44.6333,4.25
07108,44.9195,4.39917
07109,44.5667,4.25
07110,44.4833,4.23333
07111,44.7167,4.3
07112,44.7248,4.30223
07113,44.35,4.41667
07114,45.0167,4.48333
07115,44.4492,4.30667
07116,44.65,4.36667
07117,44.4667,4.21667
07118,44.5833,4.16667
07119,44.8209,4.06084
07120,44.8167,4.3
07121,44.8167,4
07122,44.55,4.36667
07123,44.95,4.33333
07124,45.0833,4.35
07126,44.45,4.41667
07127,44.65,4.31667
07128,45.1167,4.53333
07129,44.9833,4.58333
07130,44.7333,4
07131,44.5167,4.4
07132,44.5333,4.3
07133,44.45,4.6
07134,44.5,4.3
07135,44.55,3.96667
07136,44.6333,3.9
07137,44.75,3.93333
07138,44.5667,4.46667
07139,44.7667,4.33333
07140,45.1083,4.76667
07141,44.6167,4.3
07142,44.7167,3.88333
07143,45.35,4.76667
07144,44.6,4.05
07145,44.6,4.48333
07146,44.75,4.58333
07147,44.4333,4.08333
07148,44.35,4.05
07149,44.8167,4.4
07150,44.9,4.36667
07151,45.0167,4.31667
07152,45.0333,4.83333
07153,44.6656,4.11445
07154,44.7333,4.08333
07155,44.6312,4.35806
